"InstanceName","basicTask","pctbGridTask","pctb3CupTask","cvchickTask","mainGoalSize","lavaPresence","goalOccluded","goalLeft","goalRight","goalCentre","numChoices","navigationDistanceGoal","euclideanDistanceGoal","navigationTurnsGoal","navigationDistanceChoice","navigationTurnsChoice","Random_Agent_Success","Random_Agent_Choice","Heuristic_Agent_Success","Heuristic_Agent_Choice","Dreamer_Success","Dreamer_Choice","PPO_Success","PPO_Choice"
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG12Occluder-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,1,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG12Occluder-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG12Occluder-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG12Occluder-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,1,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG12Thin-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG12Thin-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG12Thin-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG12Trans-Left-NA-0-Trans.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12Trans-Right-NA-0-Trans.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG12XtraLow-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,1
"OP-RP-Allo-CVChick-LOG12XtraLow-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG12XtraLow-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG12XtraLow-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG12XtraLow-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG12XtraLow-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG1NoOccluder-Left-NA-0-NA.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1NoOccluder-Right-NA-0-NA.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,1,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Left-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,1
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51ThinIpsi-Right-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51TransContra-Left-NA-0-Trans.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51TransContra-Right-NA-0-Trans.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51TransIpsi-Left-NA-0-Trans.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51TransIpsi-Right-NA-0-Trans.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Left-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Left-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Left-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,1,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Left-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,1,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Right-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Right-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Right-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowContra-Right-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Left-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG2.51XtraLowIpsi-Right-RND-0-OPQ.yml",0,0,0,1,2.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG2.52Occluder-Left-Beige-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.52Occluder-Left-Brown-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.52Occluder-Left-DarkBlue-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.52Occluder-Left-DarkGreen-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG2.52Occluder-Left-Grey-0-OPQ.yml",0,0,0,1,2.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
